V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39
0.00106152560105592,0.00176106980821524,0.000731611069102327,-0.000723631222319141,-0.000574458192248034,-0.000525534422303211,0.00101364836562159,-0.000122012094839345,-0.000525701455330242,-0.000290714846515533,-0.000954852591473468,-0.00150617777642736,-0.000138539193455195,0.000531034340027199,0.000491646991562456,-0.00167669589494396,6.90873288701159e-05,0.000906779811119072,-0.00158347074083003,0.00163160218126467,0.000687932283039048,0.000379941466188102,0.000956142471004778,0.00162730687033046,-0.0018162277323635,0.000724983319019718,0.00104015242496197,-0.00379706908247252,0.00324894431828991,1.02855452690311e-05,0.00629547034942645,-0.0268278276758863,-0.00961332313607531,-0.0153709020641495,0.0229106788941206,-0.0496966064214901,0.0140881603663959,0.146247676380543,-0.0139271921036995
0.000827400513231775,-0.00134366097226381,-0.00199952987754817,0.0028530908429174,-0.000616141123061174,-0.00184867450948787,0.000606791813969531,-4.7464382630973e-05,-0.00101181693393429,0.000562834472036077,-0.000551499122320045,-0.000136217792567803,0.000291493445653705,-0.000127974851733815,0.000236374507990938,-0.000524991975555885,0.00087139875679861,-0.00197355515662991,-0.000874710460785311,0.00163561020165812,0.000529519758229217,0.00151709411157944,-0.00212871360604135,0.00105195076468844,-0.000108045117572472,-0.00270170250793991,0.00284340430205442,-0.00555284914913288,-0.0051766024180828,0.00709328158069336,-0.00272043770807405,-0.00164200503668813,0.0124292777057351,-0.00940494634570181,-0.0543718733561279,-0.0383024061100326,0.0536378213564706,0.054058370918596,0.337381560412022
-0.00112668628876046,-0.00273816926458058,0.00283446989661753,-0.00273545096625003,0.00137717389441875,0.000378640650798856,0.000427205120518287,-0.000896085829290737,-0.00169884678961219,0.000559672760992837,-0.000239678251134872,0.000517849965840018,-0.00132434604491575,-0.000659501954726089,0.00109817610420378,-0.000239460035557732,-0.000994056853253343,-0.00130332678688201,0.00260384421635588,-0.000607174188890771,-0.000829531392475171,-0.000818876022072415,0.00226370600800887,-0.000433176701721222,0.00125269844148521,0.00313008330698236,0.00446504060177209,0.00279942793192837,-0.0133283422392159,0.0107913719758699,-0.00919971327739995,-0.00385394643739106,0.0121472369186934,-0.00216323060324371,-0.0159287962024663,-0.0588372673162832,0.0753096291653087,0.0399613391512491,0.132037231835086
-0.000788123120909795,-0.00268686956738041,4.4796697769492e-05,0.000206759134339383,0.000825191970024,-0.00092520185177771,-2.69778507465729e-05,-0.000476659147966313,0.000770048698299918,-0.00085862466026513,-0.000693001219842646,-0.00136290472413125,0.00155998859236663,1.96610281091585e-05,-0.000426858157921309,-0.000365485872409194,0.00189387265702416,-0.00227444200579912,1.37161744762482e-05,0.000773949795566326,-0.000786428120945481,0.000569479345712006,-0.00147955307618127,-0.000295815423952591,0.00376182782262494,0.00330738890486154,-0.00322416134076196,-0.00671578273500905,-0.00295044850406861,0.0141244718575186,-0.00885341595134276,0.0118971986890879,0.000522507317887511,-0.0315045175803956,0.155974216126596,-0.25627085991205,0.0376679834375501,0.108643114893185,0.123202663325975
-0.00285935455809462,0.00117162417646433,-0.000300759659691336,-0.00131951461023826,0.00059368570976579,-0.00145361174272118,0.00086958266089592,0.000181108392462923,-0.000840794050206293,-0.000788664881431612,-4.92001470900935e-05,-0.000812882165418084,0.000278326489073219,-0.000128184853193266,0.00172598003083542,-0.000224949947746293,-0.000672793355163373,-0.000722938832817222,-0.000757343400172777,0.000507844756209647,-0.00153334417865157,0.00150682933268712,0.00282659423655265,0.00327618154302421,-0.00438210243083399,0.000289869148222673,-0.0027068861463763,-0.00158787238387898,0.00855108791365606,-0.00416460994854501,-0.00608127107824927,0.00803146034229538,-0.000855468776578396,-0.0102510501443817,-0.0333835957297015,0.026975605076725,0.2541070470556,0.228777823253441,-0.0356492964334741
-0.00699896198037634,-0.000412478398446592,0.000153872571033188,0.000214196754143714,-0.000440763252693017,0.000365433782224841,-0.000821265130221685,-0.000672078809278511,-9.93345137422046e-05,0.000207810411079311,-0.000890016589624016,0.0013459847280102,0.000174989689249196,0.000131958917493608,-0.00104017606328813,-0.00045133593158779,0.000538525869203241,5.96756508634457e-05,0.000766567726979038,-0.000443875695331708,-0.00129120516699638,-0.00282112662695024,0.00324400815670642,-0.00273750779046405,-0.0026843495299157,0.00242639053322827,-0.00287269279784642,0.00820388485075814,0.0103582126016888,0.00896377182976825,-0.00365133726564474,-0.0154871122482489,-0.00653082326103849,0.0148897335788289,-0.0433477720743337,-0.0427599833019757,0.0255700185630373,0.0507108258666224,-0.0628506599904794
0.00240317526013397,6.59241349091986e-05,-0.00108196924560343,-0.00125024134231593,0.00177919561835682,0.00052027796012195,-0.00201103951885002,-0.00106600961985202,0.00270674453224404,-0.000335302899567192,-0.000736005525682901,-0.00195715092588714,0.000566060595425335,-0.000885046770709238,-0.000293087474324673,-0.000830595479110599,0.000563220951363568,0.00103535500666712,0.000199915250497936,0.000735017361712734,-0.00143122755942797,-0.00020735944704446,0.00137416378142601,-0.00097557002512313,-0.000569761447158245,0.00373355982954702,0.00112111925120351,-0.0045109882756956,0.00391486905136832,-0.00378489236665952,-0.00856981097908096,0.00600434664670796,0.00514337287338523,-0.00442066370680297,0.0333948215136848,0.00467533796959889,-0.0719033942787542,-0.0364058598416331,0.0508097463950876
-0.00260003489972109,0.000100069901351495,-0.00183864663672909,0.000115688743622927,-0.00178766956075176,0.000151288515028597,0.000546490005826333,0.000234507191047055,0.000331459041153511,-0.000469333538599748,-0.000675250475368731,-0.000576246841009895,0.000286422617101445,7.78471609096663e-05,0.000415021944403477,-0.000682692086303845,-0.000425585302275596,0.00081377183388485,0.00172820590548379,-0.00230206543533224,-0.000744620423591403,-0.000342358889860238,0.000416499799700801,0.00141478494251686,0.0041260609163234,-0.00104543489796926,-0.00583245552151628,0.00718922812561186,-0.0071392679351432,-0.00245368530229401,-0.000847357777012957,0.0110004024543678,0.0063637626603425,-0.000259550387609933,0.00853337214854002,-0.00897796604246047,-0.052786712780713,0.0649346482937517,-0.132585161614666
-0.00431018940805956,0.00152541876320861,-0.000190153394013048,-0.00130132198257764,-0.00149119678048825,0.00092250394118067,-0.000359945228133796,0.00021654515333646,-0.000146793388927887,-0.000464012577049228,-3.6765523078845e-05,0.0010926718016122,-0.000231381269172744,0.000639192065189581,-0.00126257033588496,-0.000942983503683226,-0.000484401563020332,-0.00113452433072328,0.000133344588654016,-0.000734755961477291,0.00102604345911356,0.000897101149165529,0.00387932585215971,-0.00469047345690679,-0.00111625344920388,0.00457043475273769,0.00193315696631236,-0.000395469922061293,-0.0016786653328797,0.00174251016227228,0.00858839776397057,0.016111340130657,-0.0384109083308094,0.0150417098675359,-0.00936170677704883,0.0167939707054458,-0.010382893390089,0.0439199378971894,0.118273980093627
-0.00194388222696142,-0.00221759289046341,-0.000188767695328561,0.000135204205998931,-7.55105794470444e-05,0.000580100784433495,-0.00118766412229886,-0.000711555961721752,0.00096183906274136,0.000231940579299076,-6.99753006164571e-05,-0.0002172315810735,0.000958601606378324,0.000115699758663508,0.000149597265501552,-0.000510425851031204,-0.000735552806400309,-0.000511097028904887,-0.00150222729880357,0.00224922299802461,-0.00158776505574884,-0.00407553644140481,-0.00173217128058138,0.000694922544247596,-0.0022375169399359,0.00118618838324466,0.00333124826737426,0.00573681605903728,0.00685475965725804,-0.00983429706572326,-0.000717637225897546,-0.00146873246928074,0.016964260103707,-0.0155658260523083,-0.00693046615981426,0.0268120474520087,-0.012759112990123,0.0450311388101158,-0.0435748235877784
0.00223006913409755,-0.000447039114630201,-0.00123786993309953,0.0010236266511952,-0.00116122146481561,0.00102765293508636,-0.000266670656219383,-0.00089036317118807,0.000470712033565632,0.00109769509418558,-0.000552326172442455,-0.000804321924999031,-0.000786335019223994,-0.000201813108962005,-0.000315424823060076,0.00060781355362586,7.87899714043341e-05,0.00272709994610364,-0.00184383649367328,-0.00113501814180485,-0.000594177723071173,-0.00115874261553237,-0.0035215029190196,0.00267079389344082,-0.00230638222892338,0.000869846983903949,-0.0107071169882374,0.00306489988212617,-0.0134788771656415,0.00690907708251693,1.82872295898837e-05,0.00159181266609563,0.0354164321697494,0.0596247268489693,0.00664757617375892,0.0460743680517648,0.0529959307740515,0.0556741168414376,0.537866881530286
0.00138119752176269,0.000650493980505055,0.00127783606799732,-0.00112077650928037,-0.000368029516844286,0.0011218144328248,0.000486698039689225,-0.0010314166489926,-0.00193901628892568,-0.000705796387666733,0.000969782120339749,-0.00126040632099185,-0.000340464196614014,0.000141395105315333,0.000980872440111234,-0.000256687255347477,-0.00134643870279074,-0.000259737292875166,-0.000418507507997949,-0.000358639497469305,0.00107018139882702,0.001343112663568,0.00127263052356528,0.00492494233649806,0.00245727538006435,-0.00521816588657086,-0.00628033107946057,-0.00629413248103153,0.00849575706302986,0.00393540215451496,-0.00167355790121599,-0.00899000147305605,-0.0122410621582467,0.0239009504907899,0.00366630468259728,0.0494207009955461,0.00522211986464608,-0.0726261637776315,-0.0336626654250525
0.00126345354330563,0.000239516659765142,-0.00201426604820119,-0.000325950206725805,-0.000159690721020322,-0.00171956878319073,-0.000248103007892825,0.000963172654843274,0.000348732661385606,-0.000897545189879806,-0.000418848733328425,-0.000286323397388878,6.98218326736693e-05,-0.000302137313289475,0.000990129477372593,-0.00174162059991488,0.000632819757830553,0.000741053474228922,0.000933037083803204,0.00263496617892726,-0.00091994329773749,0.00114452827125073,-0.000745288527010515,0.000318549258854526,-0.00482982902516647,-0.00198116540741275,-0.00618060830763723,0.00878593884977943,-0.015896222044298,0.00441875903727536,0.0099474640763934,-0.00184517484119562,0.00697197076030756,-0.039801554376117,0.004663162402459,-0.0228014528937349,-0.00726275988676908,0.1215007435762,0.0955554204838545
0.00336598695737814,0.00158361573539566,9.93511897367385e-05,-0.00147378068513222,-0.000304968191582347,-0.00132862800503411,-0.00155161338880924,0.00161332795441089,0.000910380523181315,-0.0007705958065589,0.000469262872773041,-0.00111700409177905,-0.00036266484641122,0.000441730468024296,-0.000459241420545564,-0.000744541905510151,-0.000451364246696862,0.000168925009081389,0.00130690407863992,-0.00230940115650293,-0.000358943759326164,0.00273481480141137,0.00112691845248231,-0.000396591457623152,-0.000480012828795623,-0.000700500389051468,0.00101429183461797,-0.000879429401877352,-0.00270808443231301,-0.00247181554977362,0.00401078893608891,0.0210639115946339,-0.00665562474336651,-0.0051884100014625,-0.0452680310151542,0.0129442752163067,-0.0542140378880569,0.0257857498542712,0.882681081690532
0.00362169968078348,-0.00228723569582493,-0.001034482741175,-0.00059813445976794,-0.00102566792864725,0.000571348230201138,-0.000327917776641952,-0.000593377391351849,-0.00125502767907522,0.000500736085549208,0.000643014007117391,0.000498794805713569,-0.000607699562839106,-0.00119541623885634,0.000859518701712802,-0.000102047945623153,0.00119476010193053,-0.000653915808345104,-0.000973665503242705,0.00115306305600464,0.00173504748796692,-0.00257574644931519,-0.000712958716171843,-0.000769739866513233,0.00835860443277033,-0.00511038401742026,0.000526281192153168,-0.00471087746836598,-0.00410419987298776,0.0125522688257166,-0.0229543630332167,-0.00288796530391614,-0.00473526922111728,0.0457456490200622,0.0153931795970097,0.170241073824559,-0.116017844340144,0.121008989546582,0.681308331609016
0.000544593634445627,-0.00100545746064781,-0.00157027553737718,0.000878947809340694,0.000895082363369505,-0.00201943561248189,-7.65175615591162e-05,0.000364433097873461,-0.000355718809890013,-0.000353218425406553,-0.00123061388987579,8.36806174024244e-06,-1.42913239833753e-05,1.10248111560651e-05,9.75272222856692e-05,0.00123301693422209,-0.00135611711559906,0.00109366686696393,0.000367696784165182,-0.000599421503536578,0.00137516202290863,-0.00181271884935342,0.00360849268294271,-0.00604887417444393,0.00429612392524579,-0.00350577148365054,0.00411129712798906,-0.00351508853902009,-0.0035760723674832,-0.00487393059356544,-0.000832536614816393,0.0026085845418505,0.0179727272292623,0.0261214523109896,-0.0324849051755047,-0.0425261951522356,0.0118661902224471,0.0957554661451141,0.109675460781461
0.00115719326121539,0.00140134229553547,0.000924658239159577,-0.00109106805434728,0.000381542588546597,0.00117252973185632,0.000180453086306248,-0.00178523691835978,-0.00127596460826302,0.00015842367141525,-0.000839894018897375,0.000193946080486663,-0.000750433831907917,-0.00102734974735545,0.00168990990349686,0.000646008316633453,0.00103512115869174,-0.00162942440612755,0.000366481257282581,-0.000933653377522668,-0.00162571798369913,-0.000293151758470789,0.00102650020090754,-0.00226762406596949,-0.00456783195130406,0.00346097704745863,0.00800062767716616,0.00342749503251568,-0.00568789706492666,-0.000509073381870852,0.0191392242826516,0.011544937674275,-0.028943126313753,-0.0436031380624923,-0.0456509058713014,-0.0153574105861288,0.0342877177819946,0.129624422849242,0.0513719683238421
-0.00254488277090126,0.00143050682645717,0.000836494087464254,-0.000588159211514556,-0.000481261483835334,-0.000261048587193984,-0.00153970369120945,-0.000743578058209934,0.000445241006578069,0.000193613673217999,-0.0005391434047663,0.000174156312362541,0.00113695892739783,-0.00107860551593613,0.000626631038418651,2.67323892475609e-05,-0.00132181982940484,-0.000910972730560242,-0.00114641903978414,0.000644641873984658,0.000437727784571952,-1.73555655300534e-05,0.000855921603937027,-0.000310267013283645,0.00327407093698788,-0.000194647852237234,0.00476912224073483,-0.00205868625839662,0.00649210046506847,0.0053334368752407,-0.0114833762710371,-0.00931341484256711,-0.021982318317278,0.0102866660189051,0.0585747730383254,0.0587029800417321,-0.0644993673989889,-0.0673960958997216,-0.37623347064931
-0.00162208299575658,-0.00126805359837597,-0.0014391174818912,0.00108484423944986,-0.000936520823424522,0.000987913244056124,-0.000485542727818117,0.000295131504262569,0.000804431309975044,-0.00041409280649111,0.0001483128091335,-0.000622404908060063,-0.000281010655211038,0.00118731659646432,0.00107110651229661,-0.0016814425345428,-0.00182145562269792,0.000109882702781114,-0.00138115105923033,-0.000566569379397064,-0.00111148423129188,-0.00158428960754603,-0.0013452949011918,0.00237017744567689,-0.00312815617816486,0.00243353124759514,0.00205423526079327,0.00748164382945218,0.00444713169892578,-0.00270773243705719,-0.00364995980635232,0.00846808841368181,0.00500175655094275,-0.0171796528873842,-0.0343865986218107,-0.000494313709994376,-0.156629834148761,-0.0401881551208459,-0.358282179041538
0.00254384274679552,-0.00108813112424364,0.00219176110744814,-0.0014287215259107,2.5460080768449e-05,-0.00123896905635296,0.000112390181215476,0.00108457037230593,-0.00109988768822441,-0.000210535509695864,-0.000323624220083936,0.000617954328886866,0.000121248091764954,0.000418718216588429,-0.00151386070198697,0.00105931046957564,-0.000368026052438293,-0.000430606486185807,0.000434634447187676,-0.000538382106007848,-0.00242472455930584,0.00165465433213836,-0.00422887253410454,0.00197544012156986,-0.00310707306857079,0.00211332644302675,-0.00182429652765672,0.00178032165100911,-0.00947025436787803,0.00623624406455894,-0.00720869007399481,-0.00859299667246961,-0.00689966744445318,0.0306035802256461,-0.0323954688498783,0.0138410972761209,-0.0466292451623711,0.0177680212699922,-0.026248980236944
-0.00252554385641545,-0.000504718936855282,-0.00210851705408916,-0.000438187780100172,-5.1834733898347e-05,0.000558376461378311,0.000237050591392543,-0.00023494213038921,-0.000677892678478095,-0.000260841278966392,-0.000728156894920271,-0.00044058150910094,0.0013791749357462,0.000814222121685908,-0.00267962115700731,0.000541483005918118,0.000490675773235822,0.000929643102270526,0.000998131113446447,-0.00161787004496865,0.000403581821881807,0.000785338787575825,0.00185046435968918,-0.00209724103470286,0.000588761285975068,-0.00343092133046933,-0.000233086300935962,-0.0116332788589251,0.00580350525545343,0.00854818364384804,0.00875500460004872,-0.0136407679466023,-0.0306590036646596,-0.00183011201383169,0.00973082128129518,0.0581806597443992,-0.025829950842973,0.023026714611807,0.0240846730890614
0.000296820921422542,0.000576216542968824,-0.000246952796973943,-0.00113122480484889,-0.000387078559286753,-0.00178321894527404,0.000669939282576936,0.00102003916777257,-0.000903265900724843,-0.000539496175134493,-0.000649434046277642,0.000638992308438616,0.000580897186255101,0.000950864859754066,-0.000237350770575115,-0.000629299812355433,-0.00143139001284584,0.000262967679515872,2.99497581811474e-05,-6.66137184052061e-05,-0.00314226453808248,0.00135178962138267,-0.000812728709087169,0.00442894401142605,0.000992494793945211,0.000985688508162431,-0.00406527701759326,-0.0023496530958509,0.00698944969333834,-0.00925333172103365,0.000715390166556436,0.00335980226055943,0.0243617574585829,-0.0188384660166267,0.0430431729784661,0.0338973610279681,-0.0800369184438051,0.118586568246144,0.223378886014394
-8.41705377783831e-05,-0.00163548530355147,-0.00109338380945684,0.00135764750439065,-0.000176951823311917,-0.000458537767340589,0.000323435796303019,0.000254286422430283,-0.000489874849189232,-0.000383619823289391,-0.000556532408011582,0.000727956741272057,-0.00128129389496293,-0.000846293539287351,-0.000634994906252071,0.00132072211153298,2.38879526428738e-05,-0.00111854535536175,-0.00026819577922102,0.000626173820024242,-0.000760461428979525,-0.000559274097330023,9.76624062128879e-05,0.00422534466879073,-0.00116314617648035,-0.00234525886811188,0.0033406811183563,0.00918607767056645,0.00350467555683121,-0.00804550323368916,0.00143744370856588,-0.0197777090810893,0.00242956348483457,0.0474559592440032,-0.0069884778203035,0.0218237792982187,0.131849969117839,-0.288442538416845,0.184028305713428
-0.00372565277672946,-9.24706839120427e-06,-0.00135324266044143,-0.000996418305727274,-0.000737788088657846,0.000492121719199237,0.00069054006967612,0.000701126124573817,-0.00159242567510785,-1.828186810968e-05,5.94688580457952e-05,0.000461376328887748,-0.00032949770484471,-0.000514732562920311,0.00108986306660189,-0.000117335391776779,-0.00035570913212058,0.000327597835810705,-0.000493118260122194,-0.00139612025254339,0.00173982263299193,-0.00218761342410134,-0.000566104621005333,0.00112990953482121,-0.00189819432747959,-0.000838557432765712,0.0014359777625173,-0.0024531130256241,-0.00178818199780614,0.0108725691568298,-0.00489817467908915,-0.0302209212147727,0.0124620694334512,0.00337249460906364,0.00665960365496781,0.00214809905843327,0.206687659096985,0.104373281286196,-0.767117497197378
