V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58
0.00259431870465122,0.00233371766620769,0.00101767001443186,0.0011570852720305,0.00139945789769341,-0.000882214203991593,-0.000989792043179475,-0.000609147270061249,-0.000771307386536783,-0.0011732010806612,0.000157251071011474,-0.0012607513043986,0.00123562903373027,0.000791059243179742,0.000951295078743967,-0.00182974646522787,-0.00175102808013204,0.000351894375276891,4.2584883555928e-05,0.00186223216300395,-0.000657871381697669,-9.92153720998572e-06,0.00103842545527558,-0.00400063837930755,0.00111226898806553,-1.14639341390681e-05,-0.00227917105829471,-0.00217424386858919,-0.00693100521570518,-0.00715294005382742,0.00542260250997389,0.00469041943585983,0.00296994972306094,0.00481112318197148,-0.00514580165492524,0.00294845012423128,-0.00898013157416061,-0.0214819473740264,-0.00240644942040669,-0.00707828948100005,0.00114566605866388,-0.0146934068433928,0.00339872403447685,0.012545586883299,0.00851681541288729,0.0194220341038207,-0.0188985793949574,0.0279974962083897,-0.0326929335510483,-0.0121675119103943,-0.079384276445793,-0.0572579297934958,-0.0314320748794171,-0.135091485187259,-0.189421771538939,-0.131503544928081,-0.139886069911202,-0.253043119505818
-0.00205914729750047,0.000357948182236452,-0.00171790676921303,-0.00157642753577705,-0.000387036444858254,0.000294384867432875,3.27019283449889e-05,0.000154388084548327,0.000224266311651484,-0.00146519011914851,-0.000213104135084092,0.00202628296594037,0.00166437779044441,-0.00222129334827718,-0.000266064883453322,-0.000153113485326005,-0.00207789712030581,0.0011614615328832,-0.000405854275696884,0.00178594861227836,-0.00187585838503834,-0.00359899593905437,0.0052476740572318,0.000306579908616536,0.000505286223623067,-0.00512371751215297,-0.00389554937152569,0.00301327525360723,-0.00391623276806046,0.00604878050052274,-0.00035093253682456,-0.00505171196767868,0.00193999146744681,0.00513958016503893,0.00260711468851464,-0.00274690009358,0.00109049465810808,-0.00382187734671849,0.013046006854223,-0.0134884659790216,0.015877948364623,0.0128027616819911,-0.00707840758302939,0.0420445897084852,-0.00807894475849741,0.0420917120943451,0.0169102270568139,-0.0356369911347272,-0.0110991330902741,-0.0304486352315722,-0.0470983208080378,0.0308126876032665,-0.0893786507494407,-0.11096011794532,-0.0514529417717368,0.0108392375839962,0.141870436038566,-0.249987966050437
-0.00101013293280975,0.000402566786453636,0.00113151288417875,0.00100167775020839,0.000450520840235436,-0.00238102914955261,-0.000819282787693045,-0.000604792417394837,-0.00107625101324196,-0.000616749604315252,-0.0010823834791737,0.00121657202375777,0.00221400123184488,-0.000825646205539194,-0.00123387792804368,4.56459540141179e-05,-5.4735821203941e-05,-0.00110853417368123,-0.000999856409258742,0.000656656747479821,0.00238496611615492,0.00133438545681243,-2.15332450835554e-05,0.000223888372358569,0.000421775081559007,-0.00434917246740845,-0.00487276660793051,0.00108691847011141,0.00360422587875369,-0.0031736398318729,0.00616555529778947,-0.00194164547806554,0.00260804209072329,-0.000355386463947819,0.00728331362108042,-0.000300321066087609,-0.00320751908787774,-0.00531800866263765,-0.00154747351032028,0.00436194863547102,0.0162223705172218,-0.0266873728379931,0.00977490892720439,-0.0174071273239709,0.0441415727048059,-0.0229065413326243,-0.026223573015886,0.0215669971439466,-0.0757183398476448,0.0909473373605874,0.0237036941994351,-0.0425039103810486,0.0578551004653113,-0.05638206803411,0.011537750743518,-0.0511479727604382,-0.0433035060768311,0.30913377113783
-0.0054005056311677,0.000202351963748827,0.00149102533937899,-6.46948507667871e-05,-0.0015846434850371,5.36247993218957e-05,-0.000245819164623139,0.000498481418642146,-0.000397395315482333,-0.000458288302034471,0.000255127516506006,-0.00053669213720997,0.00187352891111146,-0.00263493315128726,0.00206699910181361,-0.000495775174183288,-0.000650331972839044,0.00140814499208124,-0.00283998299768771,-0.00057509069947086,-0.00252514655350922,-0.000546359479469881,0.00135059618925101,0.00106711055704009,0.00244186667662514,0.000350742135718005,-0.00300961122889882,0.00150229709494917,0.000375569927824612,8.64467534692548e-05,-0.00156292479121802,-0.00239893036663757,0.00117424201101958,-0.0084806060332236,0.00621629163118066,-0.00345518987331488,0.00137228028812301,-0.00538239183793031,-0.00823896389217708,0.0135044463713427,0.0253034506766625,0.00985646478604797,-0.0254461224094075,-0.00383110948545664,-0.0106287646328169,-0.0536476283256368,0.0107456888493217,0.0340511341226233,0.0147839353794179,-0.0413034670762075,-0.0355472958604768,-0.0790327850635777,0.129811203502474,-0.0369472167789102,0.146332588003785,-0.124191970966825,-0.0218097929867514,0.0430347911308289
0.00161352428294261,0.00197359811289914,0.00261821738135498,-0.0018819820551161,-0.000612074549784787,-0.000459181849924548,0.000330346703161494,-0.000414699038691551,-0.00210146552245723,-1.08769588705063e-05,-0.000623030726466848,0.000817718062830057,0.00188450507077326,0.00221317398165693,7.01786801887958e-07,-0.000823125982717703,-0.00295794721950293,0.000272368222300587,-0.00125102716898029,-0.00336314186899725,-0.00018642938097953,-0.00359897971646806,-3.18425711443191e-05,0.00192047303510101,0.00323242392137591,0.00212542291928804,-0.00402117584706925,-0.000305094267402566,0.00496935767635156,0.00347239326932186,0.00454572139428736,-0.00510993340041897,-0.00940298844325157,-0.0114385947623671,0.00498235130598884,-0.00508326761800716,0.0132511003203259,0.0163583731495793,-0.00832811400627237,0.0200867747426248,0.00650320174998663,-0.0172415033476895,0.00824379476431395,-0.0413147471715743,-0.0374032192731301,-0.0122744245281101,0.0219130142897882,0.0807593602603506,0.0327892692922009,0.0158422952599883,-0.0545510171788458,0.0457882444692229,-0.0251041851037021,-0.0514676330929016,0.101325644008857,-0.274749576145681,0.0617140883329316,-0.761325001051423
0.000636774193945986,-0.000599797467365955,-0.00155100192672327,0.000626258607097985,-0.000128845619458812,0.00278034090769335,-0.000764378362257691,0.000940210943778928,-0.000835255512436835,-0.000565396346350274,0.000795059799673262,-0.00155130896037974,-0.000225105604774483,-0.00182872010745994,0.00112252528627506,0.000463397498965314,-0.00148358815906042,-0.00168101089499958,-0.00227428696691495,0.00078011829585274,-0.00100915736709437,0.00208398175228103,-0.000124969794627131,-0.00298581305897623,0.000785517078102176,-0.00144262196441783,0.000628056633907523,0.00393866159899629,-0.00196619520521368,0.00181859348609421,-0.00227084819811501,0.00225082052848258,0.00281618407137377,0.00515244241462648,-0.00419104147394023,-0.00269735399381954,0.000784175850717954,-0.00897657628019494,0.0115589983407316,-0.000131620086846492,0.013075724298217,-0.00512620353931069,0.0121174447966359,0.0254317045295967,0.0330059510291334,0.00437648452134519,0.0610171437633792,-0.00923627333826435,-0.0703619714840897,0.0041845352292796,0.0872323255646646,-0.0228307293178327,0.0476964036394726,-0.033581145316841,-0.242412999132233,-0.0425868168565217,-0.0127494044534814,0.858239641489099
-0.00133143008911437,-0.00200937509070653,0.0024101459045423,-0.000136914922024607,-0.00234057894911853,0.00127641406707949,0.000708483144500261,0.000714327780832042,6.36233686037465e-06,-0.0012871281531578,-0.0016012174417066,-0.00187748247448489,-0.000333786851593948,0.00114379613400704,-0.000762975406752509,-0.00120675579676695,0.00100075137367757,0.000704108832316421,-0.000633808653219012,-0.000345643331237276,0.00270466424398103,-0.00037988187137172,-0.000616924044137122,-0.00128830217325441,0.00154707570048041,0.00439815213268607,-0.00231737735123029,0.000639159843485595,-0.00519366126693665,-0.00538070171258955,0.00325365630974456,-0.000403591589574969,-0.000696281411826489,0.0106925675757433,-0.00341282718853041,-0.00914894017934985,0.00144941917304631,-0.0097460261810373,0.0214694252337954,0.0106022595131136,-0.0276693184003458,0.00973479216032078,0.023132903927276,0.0212952634928822,0.0292113661770087,-0.0354627898953031,-0.0200749811289764,0.0155821352735032,0.0249376271595098,0.050031797666564,-0.0799853908436769,0.0810881343308647,-0.109703807854808,0.0568491503261028,0.155914846802227,-0.326106102506054,0.3024410758726,-0.334447951817344
-0.00264730242170376,0.00308802589956661,-0.0012258701464174,0.00101973049552848,-0.000303782289344941,0.000410524558174828,0.000168852323316225,0.00162912139684398,0.000947968368846073,-0.000568440703977248,0.000318013282328675,1.28075028776409e-06,-0.00187878173627555,6.36663276432079e-05,-0.00275216391556775,-0.000386258803180848,-0.00133155008709316,0.000272420431574757,0.000409852317939926,-0.000341662527122093,-0.00440696714235311,-0.00367521735289034,0.00327609098746363,-0.00222103160341988,0.000104551342917743,-0.000651587919236196,0.00100882361300694,0.000354301257247092,0.00239100345166057,0.00144641713381437,0.00130960980680917,0.00151288128381515,-0.000634305785346111,0.000976967820768015,0.00584460731364831,0.00451410455574813,0.0027206120478755,-0.000922475967590605,0.0109165873119119,-0.00128987811603536,-0.0182405301254176,0.0152372108889189,0.0296863897518554,-0.0491108655507996,0.0146934796084723,-0.00581491771764224,-0.0499516137487192,-0.00191323085736137,-0.0213738905056854,-0.0179892983113818,0.0387593775252286,-0.0140890808648109,0.000423925104059927,0.0492440004869412,0.0587562329578299,0.0689668311300112,-0.0652974252052769,-0.252528929029205
-0.00152452300251644,-0.000985158434588228,-0.0016234256722829,0.000747366053800083,-0.00198402672447871,-0.0013566266369045,4.29745339106681e-05,0.000446342731480628,0.000167179225516644,-0.000887168010325448,0.000263291099892224,0.000237803343012355,0.000661074680775524,0.00109232828814406,-0.000544497377541307,-0.00129092718774607,0.00138804020037051,-0.00317587687463655,0.00149943379472524,-0.00157113286433773,0.000414750178040763,0.000520336558906791,0.000570747546041203,-0.000344254865552181,0.00480452174106631,0.000638731402345543,-0.00480696328179041,0.000755674881809402,0.000455776098559185,0.00257501984345989,-0.00312182349223886,0.000912708374823749,-0.00551167234248318,-0.00312800004207636,-0.000207902337308672,0.00238860937535335,0.00461119414639501,0.00224785682086475,0.00442456432084692,-0.012252403505318,-0.00144014000307039,-0.00692388498706281,0.0132372312029038,0.0188243580726351,-0.00381406778580939,-0.00858743688919419,-0.0287739439306866,0.017499893252282,0.0238543340159921,-0.0578432795133855,0.0394676572752808,0.0161980053958416,0.0161923588458291,-0.110977933624036,0.0699034433718365,0.146188580684897,-0.00608191777879285,0.450916035664881
-0.000574893346101638,-0.000204846808477177,-0.00307516774488977,-0.00168326279950173,-0.000405138494151954,0.00226940096420803,0.000431601755318931,-0.00159208547039006,-0.000632109659089182,-0.000182071751097447,0.00133026034565968,0.00113828867764848,-0.000754344801762902,-0.00176738650819323,0.000892005320001109,0.00191578905006401,0.000193312458168802,-0.00200527232183846,-0.000875618403161596,0.00266159344676984,0.00137562606889078,-0.00247809704910213,-0.00436994488871247,0.00472461956983908,-0.00218542215453108,-0.00298483567572326,0.000545702834646985,-0.00389993563243647,0.000846291263687701,-0.0028051086801938,-0.00193134970138769,-0.00634085638027166,0.00443032312328405,-0.00965627670552519,0.00285396402039835,0.00579678163481964,-0.00392588769536964,0.00517531682766642,0.0150857932349473,0.00798885200230726,-0.00896936473855663,-0.0112985409010133,-0.0187877702852667,0.00343537680286189,-0.0203977798089457,0.0148873471985013,0.0041067894081913,-0.0513326343827513,-0.0189034778522145,-0.049111087785755,0.0283051257040078,0.0462353164392188,0.110681684525674,0.0138932715118077,0.235506997063207,-0.274737126274599,0.102555180591707,0.0506628583114706
