V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58
0.0862148136876257,0.0108903517809575,-0.0183411333812145,-0.010923037137539,0.00632377111167603,-0.0155228276487177,-0.0114882255643395,-0.0274307372470399,-0.011335821253517,-0.0090025152500867,0.0227104126827205,-0.00858020186140484,0.0326601770664501,-0.0200017315714614,0.0183435083972904,0.0201708991073078,-0.0155107790075977,-0.0020044217830049,-0.0284535199225067,0.0131929180957957,-0.00173954094399246,0.00866927922711903,0.0174933635560741,-0.0129250128126686,-0.0189149494687225,-0.0103939869296225,-0.015813278302062,-0.0103524190349485,-0.0165840762265773,0.00776010508574787,-0.027328588097797,0.0138253984330156,-0.00709774080584719,0.0140142729857656,0.00353384225881376,-0.0209609214598486,-0.0150211975422477,0.00298900357596068,0.00247777803861628,-0.000982308699886429,-0.0156756576976654,-0.00824578819897676,0.00611436936321413,-0.00787359751549468,-0.0307768204180632,-0.00470479544658374,0.0307103666316143,0.0150729284700321,0.00209738719755076,-0.0155851328098307,-0.00255014710939883,0.00258618625476236,0.0136544653112181,0.0113166020271602,0.00546076615077206,0.00566915099926111,-0.00178223216940257,-0.0154169381636998
0.0802863504130579,-0.0407066941668026,-0.0139593969518877,0.015327040597602,0.00970117958247554,-0.0059785765790706,-0.00116891128106049,0.0221434340374808,-0.022705854823789,-0.0154074446794681,0.0065342501018625,0.0120371201999266,-0.0239461823205474,0.00669952538791557,0.0108546844573313,-0.0196126227886676,-0.0236856060267593,-0.013766137225342,0.0164970104853278,-0.0224492231781479,0.00291811992410922,0.00257764022467143,-0.0132486132110897,-0.00870704984168595,0.0285857059795575,-0.00211852651246799,-0.0151916584627295,-0.0128257012127002,0.010940292208108,-0.0119799704246137,-0.000218292827291399,0.0180164144385563,-0.00985006485589818,-0.0267006556696567,-0.0163763008548045,-0.000142242225437698,-0.0231896173226258,-0.00526844781725008,-0.0131151064239502,-0.0252666640128254,-0.00251332912805754,-0.0140959755507201,-0.0137780419007463,-0.0380474325775631,-0.0023180240743127,0.0064323619856987,-0.0164901708206751,-0.0167258277021275,-0.00150272662181813,0.0103184813604585,0.0135053931234309,-0.0121595332128123,-0.0249145858413641,-0.0100444746197586,-0.0121338123174802,0.0118729470608133,-0.00845701297963954,0.00935203563292926
0.0737477559464613,0.00332383265451148,-0.0163206918894341,-0.0420362849167789,0.00469398267171342,-0.0446755725070747,0.0046468633920713,0.0171856397118891,0.0331229657040577,0.00403336075177234,-0.0247085563609661,0.00738178793302048,-0.0160419566632491,-0.0381956402266896,-0.0329033333219732,-0.00214229552305075,0.0193745597608155,0.0158861042215763,0.00527410611806614,-0.0124079692047474,-0.0324005401637077,0.0142032405367314,-0.0374416615160307,-0.0112120009523775,0.0163457584433168,0.0206649442172548,0.0259207682260577,-0.000798184973559066,0.00249433922659537,-0.0140587300903225,0.020511707924489,-0.00617829404182002,0.0261900393764021,-0.00234312686229911,0.0161168998037187,0.00423071311214921,0.0147498143611208,0.00357815981571903,-0.0016557752178038,-0.0221910717801018,-0.0184856280154761,0.0189181289237074,0.0194900979106576,-0.0186702429067275,-0.000893237352638878,-0.000808593515213262,0.0051151791578089,-0.0212860043405105,-0.0471618968725887,-0.0145366344888294,0.0077055210046993,0.00907293626475829,-0.0158129291082309,-0.0168661549468707,0.0133076780974447,0.0129681275268505,-0.0146160343431694,-0.0182313486911787
0.0979081588356992,0.0186557998137109,-0.0246314344646736,-0.00936601774513629,-0.00327960241416387,0.0440545032563271,0.0113428123263878,0.00336597105992983,0.00496957646967754,0.0153930190106209,-0.00186754416815294,0.0191747162636889,-0.00729828037707097,-0.0151631176427755,0.00217336019543018,-0.0189111674604525,-0.0207786703621324,-0.0156967423414619,0.0204009481541217,-0.0019954364378144,-0.0163907113010291,0.0442196571331393,-0.0172667895156031,0.00446398031862353,-0.0183991876317788,-0.0342096379687471,0.00588431949636831,0.0179448033532661,0.00542807861548137,-0.0168959470178797,-0.00753603805370867,-0.00731247658078518,0.00681804179074631,0.00346429358165063,-0.00397631766906625,0.0210228390953367,-0.0162618646249909,0.0154947317200101,-0.00308651281218768,0.00931825918792304,0.0147754504730258,0.0367739212605017,0.0118938179041977,0.0189514885341553,0.0132254366175417,-0.000638522567579253,-0.00618700656331251,0.0191157278561448,0.00903826871041651,0.0131694315283564,-0.00265653462087465,0.0037714124335139,0.0183949576918718,0.00779756187295772,0.0195983968024388,-0.00775923371811043,0.0265742459843488,-0.00143441091582894
0.0742886899294756,-0.00900821237045662,-0.00611503891106841,-0.0117686856064558,-0.000594003330119687,0.0278616325448809,0.00886473363376489,-0.02656318795431,0.0184533018589618,0.00862806466056083,-0.0190520398013525,-0.000390410879804328,0.00699183352387915,0.0153364644019911,0.0180381073103101,-0.00155377850211444,0.0169298789929126,-0.00134252565119083,-0.00740911547772193,-0.00929188453358691,-0.00348003989951787,-0.00992061441667933,0.00330341644456796,0.000607107043355859,0.0043092255519968,0.00630745276231614,0.0170429503885608,0.00258604359342204,-0.00296632615729921,-0.0114852785352465,0.00845185430750876,0.00636689812696372,-0.00144559964711483,-0.00971029029940089,-0.0319476137051844,-0.0078421256463371,0.0315201357205232,-0.00343998689848474,-0.00925706591798602,0.018034769766077,0.00264823872092376,0.00324459990728957,-0.0162154550448769,-0.0158640424566235,0.00164942340086474,-0.0189870951235871,-0.0039922935680955,-0.00628092909712095,-0.0170440714267274,0.00496628011313908,0.00999931172852773,0.0021557461506809,0.0383193936407215,0.0129913136000523,-0.0104536782794409,0.013533372998507,-0.000504970270910992,-0.0146228117661554
0.0579904186757851,-0.00216206849091906,0.0131696976654004,0.018815542729555,-0.0167715726090404,0.00350821196008774,0.00188203031617909,-0.0103752338613203,-0.0195258143229166,0.00275161105389911,0.0240345214372773,-0.00928996954435481,-0.00868992511075205,-0.0454502293184291,0.013012594111725,-0.0461905006028284,0.00924969863689819,0.00794059113908619,0.0159976185322586,0.00994466703966133,-0.00767583072564814,-0.0209421764579233,0.00951094463136022,0.016897447250446,-0.024880470578715,0.0245671476126137,0.00847035361047265,0.0237421389324786,0.0224126617828294,-0.0161372163743761,-0.0189606164049494,-0.0154551338211164,-0.00768241662973465,-0.00937408550369906,0.0210027060620921,-0.0035635531970382,0.0148945748182997,0.0102744800501477,-0.00050924073999937,-0.00953476127885603,0.016863799517528,-0.00917113151972803,0.00207205442410154,0.0088785242198231,0.0184489523694983,-0.0109749387320594,0.0105757128798393,-0.00470104763544602,-0.0119413138356828,-0.00897637446673614,0.0102374697065018,-7.59252043241928e-05,0.0174776424286667,-0.0058941857748656,0.00486802834928086,-0.0162437152163347,0.0142560226601864,-0.0192479945286353
0.0743943030813159,0.0183585137265236,0.0182194056171544,-0.0191152181781338,-0.00468697657100415,-0.0269394318820054,-0.0192655257087134,-0.0365460098187316,0.00786543627600538,-0.00867031782298169,-0.021942362556925,0.0131072098934043,-0.0255943600107764,0.0434898618812365,0.0233956554534016,-0.0213265954756449,-0.0239331972989913,0.025801580953812,0.0322951358783697,-0.00140966366492692,0.000793413184210286,-0.0276821629461095,-0.00463629431917271,0.00847718321783186,-0.0218858268204291,0.00647969783295448,0.011937729836468,0.0155456537705913,-0.0167096976503426,-0.00434700640366134,-0.00257996983201634,0.0194107662431153,-0.00775225875379446,0.0145157162021727,-0.00196951389904436,-0.0263880917019419,0.00158592403597155,0.0174635282794094,-1.97087924748785e-05,-0.0138985990380125,-0.0080450175115788,-0.00480384728558859,-0.0250921487447165,-0.00268335005322377,0.00546596391586922,-0.0233795143672063,-0.0242446047141102,0.00950029636381703,-0.0206979975128494,-0.00939012148588504,0.00522444676448727,-0.0262770401662822,0.00355040872923988,0.00354049912072508,-0.00782082210950842,0.0111422104029,-0.023254898822833,-0.0103446892283948
0.0686989660943776,0.0185650234323956,0.0304625013784156,0.0183146494344752,0.0651796770953859,0.0230201569286855,0.00910285229835448,-0.000354689489543808,-0.00248476375841696,-0.0211704821537573,-0.00304206390630648,-0.00715642614588121,0.0181490424710296,0.008074294724216,-0.029675952184372,0.0270483051098768,-0.00648461705761928,-0.00294943103851107,-0.0118289126742808,-0.000145298776356916,-0.0190120815008577,0.00436710245152189,-0.00860514281463742,-0.00749279643597873,0.0345757470137731,0.00112124183124229,0.0298433518718897,0.0132943687558586,-0.0403477260497839,-0.0183920171047135,0.00809482928170375,0.00231323442556274,-0.0388047049250459,-0.0135913958431458,-0.00733830740955548,-0.00846814521538683,-0.00804252177093632,-0.000740310370679565,-0.00354033827272199,0.0104616425166749,-0.00789434948770657,-0.0065617205403622,0.00151251248720622,-0.00796493290891258,0.0168016251617258,-0.00108964649597001,0.00613884167529692,0.0257075218932068,0.000961041186557579,-0.00320726897134876,0.015905220292741,0.0108873834673185,0.0121644104766938,-0.00356144736782982,0.0174334229971613,0.0101901516231732,0.0205926597992737,-0.0042108004168003
0.0609389442935575,-0.00719089721992999,-0.00673703063170631,-0.00848817290539894,-0.0154865593860363,0.000774889257599294,0.00648099026654708,-0.000846433226002688,-0.00654888650616912,-0.0122068336274711,-0.0294479512035802,-0.00250100660006772,-0.0218307696816277,-0.012310435138232,0.0317580094384135,0.0233054857121097,0.0140260115841808,0.0315427718343874,-0.0144620603134091,0.00365693741584516,0.00665850740252165,-0.0206775834841921,0.00562298649736812,0.0146975902564808,-0.010327959849935,0.000277367562979903,-0.0264755679063266,-0.00685476905566532,-0.00591201228235563,-0.0154669513566188,0.0138775511942504,0.0171215230292224,0.00787191008096559,0.0257405886550258,-0.00336750204783608,-0.00684393950763193,0.0212785533271229,0.0120860477161325,-0.00373068241451536,-0.00754879642384883,-0.00429829820916254,0.000361654561327272,0.00505273310150901,0.0186130835587181,0.00775516694793514,0.000495643290876254,0.00162267479905326,0.0167639877851405,0.00545966033758867,0.00287950900275919,-0.00680127696677229,0.00449826730137651,-0.0123625532314279,0.0170120843142625,0.0365533324681712,0.023416429587514,-0.00571608486271701,-0.0304808360095393
0.0541067027039188,-0.0144024575744914,0.0124033627205566,-0.0139823037124924,0.0176349414089691,0.0196274885029209,0.00345839669363946,-0.00121087645369667,0.0239068234480686,-0.0146366032544042,0.0200674461430256,-0.0352270705099818,-0.00188639563863139,-0.0296919123161466,0.00293631672802152,0.00356626188178706,-0.00897283685840461,-0.0271188930747231,-0.0155314772500501,0.000315141792233008,0.00460125843142303,-0.0125572584930383,-0.0135893198385323,0.00227069605725057,0.00547537030041857,-0.0147984002290881,0.000602475873551847,-0.0240010666182925,-0.00117558270534556,-0.024836917717703,-0.0119106273443144,-0.0119356142593285,-0.00325107500379684,-0.0153698478084658,-0.0101515531492844,-0.0295004931554971,-0.0347909546424044,-0.0399401223319978,0.0146516549307611,0.023429151705336,0.00765285550090283,-0.0174982509281359,-0.0374932596695845,0.00361269848245723,0.00766740270929079,-0.0026597546149145,0.0148294160603745,-0.00187448395014789,-0.00557081703426401,-0.0281297791401921,-0.00744291589771699,-0.0172914913952797,0.0115665925559485,0.0166863624385923,-0.0211323555525122,-0.00936499278354533,-0.0108489038236198,0.0111221428953785
