V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39
0.0301697406085506,-0.020534022467515,0.0062659756180037,0.0202931849311832,0.0123435693407687,-0.0214132395662796,0.0100014072823375,-0.0243723200008447,0.00548283258093933,0.00561053630314538,-0.000786974828959571,-0.0268771816400369,-0.0139043728400257,-0.00864054363947186,-0.0293716242975159,-0.0119761673651851,0.00929515029736972,0.0067864407269806,0.00276917996939782,-0.00176614860328365,-0.000422755100147102,-0.0055301562778312,-0.00474841596675455,0.0136750850857846,0.0042921898307577,0.0116886321387169,-0.00526245724177728,0.0167848597232447,-0.0113975582908867,-0.00514343050950097,0.00309862218885362,-0.0103548739469669,-0.0095832759760363,0.00520578034098509,0.00417085111652285,-0.00651112076679209,0.0197821734837078,0.00437966611881647,0.00545628114262659
0.0458201757801178,0.000759426970189315,-0.0265825413640088,0.00580352983941659,0.0249229897211461,0.00257096990550297,0.000788987742298486,0.00836999559284458,-0.00764465161220326,-0.0263402504702191,0.00322466693564699,-0.0141421538972638,-0.0219235192861811,0.0260360270407288,-0.000164980541520239,-0.0188321699504232,-0.024082840058608,0.00827213787902481,0.0153038997310231,-0.0123706384355554,0.0197650625312129,0.00693841903193838,-0.00324334279334074,0.00373062640148002,0.00670433835761839,0.00776661359436723,0.0124749604271501,0.00180844656966511,0.0337285068331105,0.0266424100878276,0.0253845215090603,0.000859855081287107,0.012866137023925,0.0122112065360106,-0.00840102101112684,-0.0326676384637888,-0.00755818386065514,0.0121316482165936,-0.00179882438346663
0.0245278180239257,0.0155110541732254,-0.0054682735527364,-0.0250324503402445,-0.0234214518688802,-0.0115844629918207,-0.00277784152608821,-0.0039398217498908,0.00209440376733224,0.00341895514017047,-0.00276039358126335,-0.0087228986393067,0.026820124351977,-0.0144271457476459,-0.00948290221778739,-0.0346300650204597,-0.00352305342650939,-0.00351189008199153,-0.00357495934024141,0.0196471783389796,0.00519495995391829,0.0234149910829321,0.00952530909543108,0.0149117040775643,0.0164789321392264,0.00743867197284743,0.0165013888798699,0.0031765114469112,0.00385497590826363,0.00885861955349481,0.0207230166841488,0.00472445794240241,0.0168002864379367,0.015508971553138,0.0316378022241236,-0.00375900396806513,-0.00766088633710809,0.0111788795525945,-0.0396827363872597
0.0322197115912803,-0.00641869317917835,-0.0139251738733652,0.00570630885966116,-0.00544495073983979,-0.0252702277378062,0.000584409265356417,0.00477275559224391,-0.0276893802728592,0.0138583967785495,-0.0146973632663463,-0.0217178207087374,0.0332195067350859,0.01900958663741,-0.0370359670664991,-0.0172996452729911,0.0126711352097224,0.00733980899013766,-0.0139093513569277,0.0200459199527956,-0.00929357788682171,-0.0055722347644382,-0.00655502079981811,-0.00204552234263435,-0.0109034320631286,-0.00869906910292691,-0.00909593266980882,-0.00436995937414435,-0.00384975482761721,-0.0133731370763423,-0.00149467615168265,0.000706467518140176,-0.00412028834749584,-0.0175180964121101,-0.0116584165192968,-0.023855635910517,-0.0337779573891967,-0.0295156304672445,-0.0203184682295871
0.0335796043723397,0.00310767226347995,0.00543045199364636,-0.00448695577125169,-0.00799253804895129,-0.00372550429299586,-0.0178482277651073,0.0020758056729134,-0.0196370367550836,0.0108803925016317,-0.0120829165480616,0.00782691881353865,-0.0225612590253137,0.0162359282773058,-0.00656788242742723,-0.013484842553168,0.0125776641619455,-0.0256911759914649,0.00053751808145181,0.0117716502268468,0.00469815426369603,0.0251588060278905,0.00445892571536618,-0.0084969373672238,-0.0223664981691531,0.0039427453062231,-0.0103757748433931,-0.00279445145004058,-0.00656352529764785,-0.00165988668870259,0.0109628751943803,-0.0062804265110829,0.0106843047263643,0.0160993560515859,0.00822450806104189,0.00881587925604534,-0.024693052413918,0.0142838580702461,0.0192507139790741
0.0239831934687431,-0.029447564521831,-0.00302783055789704,0.0331098916120442,0.0172734252629733,-0.00902846864344713,-0.000241614372344479,0.0145663036448886,0.00232052759861817,0.00345573646521479,-0.0250079359953878,0.00268035081238467,-0.0300893218782337,0.0141727513349697,0.0231986733011146,-0.0306009748239371,-0.0219943710135546,-0.00264375069410223,0.00376449040961159,0.0057931411988709,-0.0253968223641952,0.0130785411541427,0.000945688200909898,0.00626438915102546,0.00866521060598141,0.00822357247338574,0.00858929534531064,0.00378609098997278,0.0190610849676049,0.00256872468766966,-0.0125850929863057,-0.00368235074656124,0.00199329575494717,-0.0086999281517335,0.00727053287383378,0.00427211760132102,0.0130562216030944,0.0227458440912585,0.00427823039214713
0.0238317254626302,0.00841821851879692,0.0285767928834822,0.00976590528349006,-0.00865984656600067,0.010047278913591,-0.0399257745620321,-0.00429086264654933,0.0115604114231616,0.00490515766936606,-0.0295351040324517,-0.00232374733678911,-0.0129074713542789,-0.000486130206334319,0.0184262984576896,-0.00984069531727631,0.0148059088034731,0.0325363912718457,-0.00680373748996681,0.00961612478178445,0.0146577533351279,0.0158033528280824,0.0262396694803019,-0.0015244979030954,0.00648987847191907,0.00839740006425979,0.0149873136692469,0.0134513192535609,-0.00395498652948043,-0.00807443239779328,-0.00962180729066682,-0.0175248233795987,-0.00270584522208649,0.00216991385506032,-0.00120131963282086,0.00303691320488531,-0.0108611309351686,0.00533775141365489,-0.000145674592902197
0.0555619804714867,-0.0127759026578671,-0.00213225014695935,0.00940750004552642,0.00527517040292564,0.00230203761405959,0.0131106183365057,0.0236498340177392,-0.0201788542434784,-0.0278731603680556,-0.000636103777237294,-0.0291002157177079,0.0076059281861596,0.0107714701016015,-0.0169347701515334,0.0187972120610124,0.00898420549075633,0.00239878393537537,-0.00142906387460837,0.00561012759093404,0.00737646759582775,0.00209095022618898,-0.00863392683270104,-0.0013665013117125,-0.0120238468556117,-0.00318525658270475,-0.0238983445380263,-0.0102229150138045,-0.016592555774328,-0.00960950589110753,0.0142374604165311,0.00391380305320309,0.0121482886447785,-0.0132598577751728,-0.00525317184221422,0.0106763514848645,0.00636761001675703,0.0259874817433893,0.00414870189162336
0.00760112407961663,0.00719934801972026,-0.00117259675512171,-0.00920861013998677,0.00152016509095063,-0.00651136611381999,-0.0328898432119099,0.00463841326953436,-0.00588541658971774,0.0359167774934138,0.0109689919168974,-0.0267876325804618,0.0087145780220556,-0.0240188384447498,0.00860889281834926,0.0126338581273162,0.0134534877483062,0.0109620898318785,-0.00988460690659383,0.00195601740725257,-0.00814301443764334,0.00676106129854953,0.00447240157272835,0.0118344894603783,0.00563626891946515,-0.0115600006205202,-0.0157155011745729,-0.00877163194670207,-0.0157758721924191,-0.00619742634930958,-0.0142072649409145,-0.00487387782689827,-0.024690513198365,-0.00175006187442024,-0.0153464257993983,0.00138644516246264,-0.00762127951126968,0.00850818118743063,-0.0191873367834945
0.0505374494848222,0.00518025801098522,0.00758258770959296,0.00793479236402326,-0.00199211374433746,-0.00430800629746518,-0.036331581840197,0.015792103005014,-0.0252286889677428,0.00168681881248625,-0.0071111349197185,-0.0201558443689091,0.0246593617233057,-0.0292387987081181,0.0237961970387774,-0.00134479270982113,0.00121973076818205,-0.00934377370866428,-0.00887183955428668,-0.000944119215232736,0.0150121505010221,-0.0206472871890164,-0.0129320707080201,-0.0299921026000443,-0.012595661614286,-0.000955652892193829,-0.00552109084814778,-0.0132874477871057,-0.0116653344655724,-0.00562800640940246,-0.00816971567558315,-0.0133064094425304,-0.00599491811701702,-0.00930787099347634,-0.00870640587618652,-0.0152855542032148,-0.0103186377172456,-0.0133185399962267,0.00511344656565972
